28.549963991967076|wynaut|Roseli Berry|Shadow Tag|counter,mirrorcoat,splash,charm|Lonely|4,252,0,0,0,0||31,31,31,31,31,31||50|
32.73112382068459|meowthgalar|Hondew Berry|Tough Claws|irondefense,thief,fakeout,seedbomb|Lax|252,0,252,4,0,0||31,31,31,31,31,31||50|
32.33205205605863|meowthgalar|Hondew Berry|Tough Claws|ironhead,irondefense,round,uturn|Careful|0,4,0,0,252,252||31,31,31,31,31,31||50|
31.574455791195362|meowthgalar|Mental Herb|Tough Claws|flail,curse,shadowball,protect|Serious|0,0,4,252,0,252||31,31,31,31,31,31||50|
31.477505679639105|meowthgalar|Scope Lens|Tough Claws|fakeout,ironhead,irondefense,uproar|Lax|252,0,252,4,0,0||31,31,31,31,31,31||50|
31.411866078043026|meowthgalar|Soft Sand|Tough Claws|ironhead,flail,shadowball,foulplay|Naive|0,0,116,140,0,252||31,31,31,31,31,31||50|
30.91939937058929|meowthgalar|Mystic Water|Unnerve|flail,shadowball,ironhead,protect|Naive|4,252,0,0,0,252||31,31,31,31,31,31||50|
27.25320309350382|meowthgalar|Mystic Water|Tough Claws|shadowball,ironhead,crunch,irondefense|Careful|180,76,0,0,252,0||31,31,31,31,31,31||50|
27.175875505635382|meowthgalar|Dragon Fang|Tough Claws|ironhead,flail,irondefense,seedbomb|Bold|0,0,236,0,20,252||31,0,31,31,31,31||50|
25.895705988988084|meowthgalar|Lax Incense|Unnerve|uproar,curse,round,playrough|Naive|4,252,0,0,0,252||31,31,31,31,31,31||50|
25.865200019401875|meowthgalar|Mystic Water|Tough Claws|flail,covet,irondefense,uturn|Relaxed|252,0,252,0,4,0||31,31,31,31,31,0||50|
25.19702669906558|meowthgalar|Soft Sand|Tough Claws|ironhead,curse,covet,hypervoice|Calm|0,0,4,252,0,252||31,0,31,31,31,31||50|
24.9962302751836|meowthgalar|Float Stone|Tough Claws|irondefense,uproar,crunch,lashout|Naive|4,252,0,0,0,252||31,31,31,31,31,31||50|
24.349202384108576|meowthgalar|Odd Incense|Tough Claws|irondefense,round,crunch,curse|Calm|252,0,4,0,252,0||31,0,31,31,31,31||50|
22.795174860756013|meowthgalar|Float Stone|Tough Claws|irondefense,uproar,crunch,round|Jolly|4,252,0,0,0,252||31,31,31,31,31,31||50|
17.47953574020271|meowthgalar|Soft Sand|Tough Claws|irondefense,flail,covet,thrash|Modest|4,0,0,252,0,0||31,0,31,31,31,31||50|
36.153701092664654|meltan|Wiki Berry|Magnet Pull|protect,snore,flashcannon,thundershock|Modest|236,0,20,252,0,0||31,0,31,31,31,31||50|
35.81356578599089|meltan|Lax Incense|Magnet Pull|flashcannon,sleeptalk,facade,toxic|Rash|4,0,0,252,0,0||31,31,31,31,31,31||50|
34.871091954782|meltan|Kasib Berry|Magnet Pull|round,harden,protect,flashcannon|Rash|4,0,0,252,0,0||31,31,31,31,31,31||50|
32.71482830312231|meltan|Leftovers|Magnet Pull|sleeptalk,protect,flashcannon,steelbeam|Rash|4,0,0,252,0,0||31,31,31,31,31,31||50|
32.34999180215071|meltan|Magnet|Magnet Pull|harden,flashcannon,round,steelbeam|Serious|252,252,4,0,0,0||31,31,31,31,31,31||50|
31.53932516940748|meltan|Colbur Berry|Magnet Pull|flashcannon,sleeptalk,round,headbutt|Rash|4,0,0,252,0,0||31,31,31,31,31,31||50|
31.426290228285747|meltan|Wiki Berry|Magnet Pull|protect,round,rest,toxic|Modest|236,0,20,252,0,0||31,0,31,31,31,31||50|
31.188840120623947|meltan|Sitrus Berry|Magnet Pull|harden,round,flashcannon,gyroball|Rash|4,0,0,252,0,0||31,31,31,31,31,31||50|
31.151538843540482|meltan|Magnet|Magnet Pull|flashcannon,harden,facade,acidarmor|Modest|4,0,0,252,0,252||31,0,31,31,31,31||50|
29.621218448584525|meltan|Leppa Berry|Magnet Pull|harden,protect,flashcannon,tailwhip|Adamant|252,68,0,0,0,188||31,31,31,31,31,31||50|
29.512669384028175|meltan|Magnet|Magnet Pull|facade,snore,flashcannon,thunderwave|Rash|4,0,0,252,0,0||31,31,31,31,31,31||50|
29.320956441530992|meltan|Wiki Berry|Magnet Pull|protect,facade,flashcannon,sleeptalk|Rash|4,0,0,252,0,0||31,31,31,31,31,31||50|
28.65148206729674|meltan|Wiki Berry|Magnet Pull|snore,flashcannon,round,harden|Impish|0,0,172,0,100,236||31,31,31,31,31,31||50|
27.400997696360005|meltan|Wiki Berry|Magnet Pull|flashcannon,protect,snore,gyroball|Jolly|116,164,0,0,0,228||31,31,31,31,31,31||50|
25.365440309338346|meltan|Wiki Berry|Magnet Pull|protect,harden,round,endure|Rash|4,0,0,252,0,0||31,31,31,31,31,31||50|
24.69127997812096|meltan|Utility Umbrella|Magnet Pull|facade,snore,round,headbutt|Jolly|4,252,0,0,0,252||31,31,31,31,31,31||50|
23.28463945382654|meltan|Petaya Berry|Magnet Pull|harden,sleeptalk,round,facade|Jolly|4,252,0,0,0,252||31,31,31,31,31,31||50|
21.242975733537055|meltan|Binding Band|Magnet Pull|facade,harden,thunderwave,toxic|Calm|4,0,132,228,140,4||31,0,31,31,31,31||50|
16.23579846466818|meltan|Magnet|Magnet Pull|harden,sleeptalk,facade,thunderwave|Modest|4,0,0,252,0,0||31,0,31,31,31,31||50|
6.214597287264499|meltan|Magnet|Magnet Pull|protect,snore,sleeptalk,tailwhip|Sassy|252,0,0,4,252,0||31,31,31,31,31,0||50|
34.99266090753735|bergmite|Aguav Berry|Ice Body|avalanche,attract,icebeam,stoneedge|Sassy|252,4,0,0,252,0||31,31,31,31,31,0||50|
29.079046423837656|bergmite|Aguav Berry|Ice Body|protect,icebeam,rest,auroraveil|Bold|0,0,252,252,4,0||31,31,31,31,31,31||50|
29.002651738912757|bergmite|Spell Tag|Ice Body|attract,icebeam,blizzard,round|Bold|0,0,252,252,4,0||31,31,31,31,31,31||50|
28.31876398834609|bergmite|Ring Target|Ice Body|irondefense,blizzard,protect,rest|Mild|4,0,0,252,0,0||31,31,31,31,31,31||50|
28.054008954515073|bergmite|Aguav Berry|Sturdy|avalanche,raindance,protect,bite|Impish|0,252,252,0,0,4||31,31,31,31,31,31||50|
27.504492110962573|bergmite|Scope Lens|Ice Body|auroraveil,mist,attract,stoneedge|Modest|52,0,252,204,0,0||31,31,31,31,31,31||50|
27.02272870550849|bergmite|Eviolite|Ice Body|protect,avalanche,blizzard,tackle|Naughty|4,252,0,0,0,252||31,31,31,31,31,31||50|
26.922947047208602|bergmite|Occa Berry|Sturdy|avalanche,attract,round,icywind|Serious|0,92,0,164,252,0||31,31,31,31,31,31||50|
26.307022273906128|bergmite|Aguav Berry|Ice Body|rest,icebeam,protect,icefang|Naughty|4,252,0,0,0,0||31,31,31,31,31,31||50|
26.022438452718582|bergmite|Occa Berry|Own Tempo|round,avalanche,irondefense,rapidspin|Modest|52,0,252,204,0,0||31,31,31,31,31,31||50|
25.828308410497062|bergmite|Aguav Berry|Sturdy|icebeam,round,attract,hail|Brave|252,0,76,0,180,0||31,31,31,31,31,0||50|
24.52584899039543|bergmite|Occa Berry|Own Tempo|protect,avalanche,round,attract|Modest|52,0,252,204,0,0||31,31,31,31,31,31||50|
24.17331634569661|bergmite|Occa Berry|Sturdy|raindance,attract,bite,substitute|Modest|52,0,252,204,0,0||31,31,31,31,31,31||50|
23.90421225388974|bergmite|Protector|Ice Body|irondefense,attract,avalanche,powdersnow|Serious|0,92,0,164,252,0||31,31,31,31,31,31||50|
23.389312401824235|bergmite|Occa Berry|Ice Body|round,attract,avalanche,gyroball|Modest|52,0,252,204,0,0||31,31,31,31,31,31||50|
21.192040505039397|bergmite|Flame Orb|Ice Body|blizzard,avalanche,icebeam,rest|Brave|252,252,0,0,0,4||31,31,31,31,31,0||50|
20.364087863869006|bergmite|Eviolite|Ice Body|icywind,attract,icebeam,raindance|Adamant|4,252,0,0,0,252||31,31,31,31,31,31||50|
19.44080525167225|bergmite|Eviolite|Ice Body|attract,icywind,round,takedown|Adamant|4,252,0,0,0,252||31,31,31,31,31,31||50|
11.658777093609347|bergmite|Eviolite|Ice Body|rest,irondefense,attract,protect|Naive|4,252,0,0,0,252||31,31,31,31,31,31||50|
11.303134198007013|bergmite|Eject Pack|Ice Body|icywind,avalanche,icebeam,attract|Jolly|4,252,0,0,0,252||31,31,31,31,31,31||50|
29.93677637831129|arrokuda|Lum Berry|Propeller Tail|crunch,endure,protect,slash|Impish|0,252,252,0,4,0||31,31,31,31,31,31||50|
28.54229046550444|arrokuda|Leppa Berry|Propeller Tail|crunch,rest,protect,brickbreak|Jolly|0,252,52,0,0,204||31,31,31,31,31,31||50|
28.299095807174307|arrokuda|Silk Scarf|Swift Swim|agility,crunch,attract,bite|Relaxed|4,0,252,0,252,0||31,31,31,31,31,0||50|
28.171308015561802|arrokuda|Leppa Berry|Swift Swim|crunch,protect,scald,assurance|Adamant|4,252,0,0,0,252||31,31,31,31,31,31||50|
27.986350412479812|arrokuda|White Herb|Propeller Tail|crunch,raindance,whirlpool,facade|Adamant|4,252,0,0,0,0||31,31,31,31,31,31||50|
27.750177755915193|arrokuda|White Herb|Propeller Tail|endure,crunch,drillrun,scaleshot|Brave|252,252,0,0,0,4||31,31,31,31,31,0||50|
27.224234943770057|arrokuda|Wacan Berry|Propeller Tail|crunch,endure,drillrun,substitute|Adamant|4,252,0,0,0,0||31,31,31,31,31,31||50|
26.716909763945903|arrokuda|Big Root|Swift Swim|crunch,attract,whirlpool,waterfall|Bold|0,0,252,0,4,252||31,31,31,31,31,31||50|
26.243292372284074|arrokuda|Sharp Beak|Propeller Tail|crunch,protect,endure,scald|Adamant|4,252,0,0,0,0||31,31,31,31,31,31||50|
25.147572281313167|arrokuda|Air Balloon|Propeller Tail|agility,whirlpool,crunch,protect|Adamant|4,252,0,0,0,0||31,31,31,31,31,31||50|
24.904885744440563|arrokuda|Rawst Berry|Propeller Tail|crunch,snore,endure,rest|Adamant|4,252,0,0,0,0||31,31,31,31,31,31||50|
23.86893912105808|arrokuda|Cheri Berry|Propeller Tail|crunch,drillrun,closecombat,assurance|Adamant|4,252,0,0,0,0||31,31,31,31,31,31||50|
21.988979425854172|arrokuda|Black Sludge|Propeller Tail|crunch,protect,facade,waterfall|Naive|4,252,0,0,0,252||31,31,31,31,31,31||50|
20.33124032714783|arrokuda|Silver Powder|Swift Swim|crunch,attract,drillrun,psychicfangs|Bold|252,0,252,0,4,0||31,0,31,31,31,31||50|
20.28180241996603|arrokuda|Absorb Bulb|Propeller Tail|endure,facade,crunch,sleeptalk|Jolly|0,252,52,0,0,204||31,31,31,31,31,31||50|
20.005940296774938|arrokuda|Leppa Berry|Propeller Tail|facade,snore,crunch,attract|Sassy|140,116,0,0,252,0||31,31,31,31,31,0||50|
16.57902913102489|arrokuda|Air Balloon|Propeller Tail|crunch,endure,protect,facade|Timid|0,0,0,236,28,244||31,0,31,31,31,31||50|
16.524823694519494|arrokuda|White Herb|Propeller Tail|protect,crunch,facade,whirlpool|Timid|4,0,0,252,0,252||31,0,31,31,31,31||50|
16.05398824886275|arrokuda|Wacan Berry|Propeller Tail|crunch,snore,whirlpool,peck|Careful|4,252,0,0,252,0||31,31,31,31,31,31||50|
9.891751425126046|arrokuda|Leppa Berry|Propeller Tail|protect,endure,agility,rest|Jolly|0,252,52,0,0,204||31,31,31,31,31,31||50|
